State,Room Size,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024,11/30/2024,12/31/2024,1/31/2025,2/28/2025
Oklahoma,5bedroomOrMore,322913.6744,323250.3598,323882.8192,324648.34,325417.0625,326099.8701,326677.1888,327247.1328,327787.8048,328884.8793,330038.2302,331366.6232,331904.5652,332248.4214,332882.0411,333646.152,334413.5883,335097.1095,335677.4191,336250.7534,336795.9327,337886.7082,339033.2821,340351.6654,340892.5219,341241.8254,341876.9747,342640.9362,343408.2967,344093.0366,344676.0399,345252.3214,345801.168,346888.5733,348031.4596,349344.0453,349887.5073,350241.058,350877.8993,351642.4541,352410.4498,353096.6611,353682.0897,354260.9553,354812.8488,355898.716,357039.8521,358349.3091,358895.1041,359252.0505,359890.6192,360656.1811,361425.2056,362112.9845,362700.5959,363281.7423,363836.2125,364921.6681,366062.2491
Connecticut,5bedroomOrMore,606237.2618,605449.4267,604225.2122,603003.5943,601342.7465,600493.6983,599901.2992,599503.7279,598798.0834,599349.3823,599176.6512,599764.4485,599674.0283,598888.7768,597662.0465,596437.6457,594771.2253,593920.8069,593328.3778,592933.5672,592227.1445,592782.9193,592609.2459,593200.9628,593110.824,592325.6869,591099.4872,589875.6015,588209.9142,587359.8187,586767.5651,586372.6547,585666.4329,586221.916,586048.4266,586639.8743,586549.7845,585764.7018,584538.5103,583314.6269,581648.9158,580798.828,580206.5906,579811.7172,579105.5015,579661.032,579487.5443,580079.0323,579988.9519,579203.8763,577977.6945,576753.82,575088.1189,574238.0373,573645.8044,573250.9329,572544.7211,573100.2513,572926.7668
Iowa,5bedroomOrMore,283627.8155,284065.82,284753.6536,285484.7119,286179.2663,286725.2101,287310.515,287906.4371,288462.9808,289040.2075,289464.5096,289899.942,290549.8104,290999.9223,291688.0752,292417.0744,293111.0585,293663.3901,294252.6601,294851.151,295411.293,295990.8238,296424.4663,296868.3265,297521.3052,297976.6209,298664.9567,299393.1135,300086.8745,300641.9226,301232.8789,301832.462,302394.1307,302974.6388,303412.238,303859.6679,304513.9641,304971.4839,305659.8972,306387.6973,307081.3639,307637.5625,308229.233,308829.2786,309391.5938,309972.5158,310411.7906,310860.7322,311515.5863,311974.0395,312662.4857,313390.1348,314083.7613,314640.4472,315232.4201,315832.6616,316395.2505,316976.3478,317416.3322
Mississippi,5bedroomOrMore,289953.1276,290749.5567,291319.025,291672.2795,292247.7255,292745.4536,293610.9197,294353.1625,295398.7805,296264.7737,297039.4392,297686.0848,298886.3639,299672.1971,300239.2905,300597.6815,301170.9066,301668.9339,302521.9552,303256.1309,304283.5606,305173.5839,305938.1585,306579.652,307759.1325,308536.1296,309101.2831,309464.0419,310035.4234,310533.721,311376.2705,312103.6583,313115.7708,314026.042,314782.1179,315419.2728,316581.2327,317350.7867,317914.3063,318280.7452,318850.5737,319349.0991,320182.8268,320904.4963,321903.705,322831.0339,323579.9501,324213.45,325360.6497,326123.9333,326686.0766,327055.6156,327624.1358,328122.8533,328949.1491,329666.0011,330654.339,331596.0381,332338.9228
Arkansas,5bedroomOrMore,346243.9527,346712.626,347311.1922,347843.6177,348636.5097,349414.6952,350378.297,351030.6355,351548.5451,351942.2576,352228.3479,352567.1302,353160.7368,353615.7639,354201.2427,354732.719,355541.5221,356319.8888,357296.0328,357940.9392,358453.6453,358837.731,359126.0722,359468.2678,360071.8898,360531.5554,361121.3938,361651.1298,362449.7187,363225.7812,364193.4089,364839.8427,365352.9579,365739.6787,366024.6858,366362.9651,366959.3539,367414.4916,367999.9444,368528.3634,369329.8975,370104.9309,371074.6544,371718.137,372228.8654,372612.0824,372896.5886,373234.6618,373832.5142,374287.7575,374873.2465,375400.1612,376198.0503,376971.4388,377937.9485,378580.7567,379090.529,379473.3536,379755.9598
Kansas,5bedroomOrMore,300366.6776,301030.957,302035.9431,303091.3069,304054.4008,304779.3804,305458.9942,305848.527,306286.1453,306714.1638,307474.0932,308387.5887,309051.7621,309716.2636,310721.1514,311776.147,312738.9091,313463.9666,314143.8277,314534.2728,314972.6286,315401.3925,316161.2812,317074.4728,317738.6363,318403.1422,319408.028,320463.0164,321425.772,322150.831,322830.697,323221.16,323659.5303,324088.3087,324848.1967,325761.3823,326425.5456,327090.0516,328094.9374,329149.9256,330112.6811,330837.7402,331517.6062,331908.0695,332346.4401,332775.2188,333535.1068,334448.2923,335112.4556,335776.9616,336781.8473,337836.8356,338799.5911,339524.6502,340204.5162,340594.9795,341033.3501,341462.1288,342222.0168
Utah,5bedroomOrMore,463850.702,464844.8022,466463.5583,468079.49,470146.1308,472065.1156,473715.2539,475164.9407,476578.0471,478827.1038,480818.6728,483261.6891,484418.2201,485377.2293,486961.9627,488546.9571,490581.0461,492475.2701,494103.9274,495536.4945,496931.6377,499097.344,501076.1669,503508.3607,504655.7934,505604.43,507182.8566,508763.0183,510797.9206,512688.7683,514313.9536,515741.5153,517134.9912,519366.4471,521342.5792,523771.906,524916.2974,525864.5335,527439.7205,529016.2505,531042.8469,532930.4142,534553.1664,535980.4909,537370.9923,539532.7719,541507.9399,543936.8907,545081.4458,546027.5369,547603.6976,549181.8476,551214.9514,553104.2156,554727.9978,556154.3206,557546.6898,559776.9747,561752.2402
Nevada,5bedroomOrMore,465867.1502,465609.9144,464712.9101,463241.8326,461957.4749,461515.8262,462044.4527,463061.1402,463789.4151,466739.3059,467997.0116,470673.5062,470347.6634,469878.3379,468860.41,467345.7994,465972.0938,465286.819,465390.6359,465880.0264,466103.2193,469927.331,470805.3914,472867.1868,472388.2017,471772.7378,470680.8944,469153.5329,467728.4211,466865.2146,466642.8455,466721.7088,466551.2546,471099.3457,471683.4415,473259.7053,472668.6718,471946.0329,470804.838,469277.0295,467819.4625,466820.5686,466341.6975,466095.1192,465612.4151,470754.2457,471106.0387,472294.2226,471617.645,470813.0607,469636.488,468112.6571,466632.8193,465527.659,464844.2833,464337.0522,463604.1757,469230.4353,469396.5022
New Mexico,5bedroomOrMore,374307.6145,375973.8848,377521.5584,378777.7396,380236.912,381810.8616,383745.3963,385605.2969,387261.5156,388793.8299,390136.8216,391464.2057,392760.1051,394262.8821,395808.1027,397486.6825,399103.8686,400668.4146,402075.4548,403544.3142,405096.7505,406713.7082,408427.3669,410156.1017,411887.434,413475.8007,415022.2993,416479.7289,418014.1817,419583.6447,421266.8451,422940.4254,424547.1901,426119.8272,427639.4193,429158.0233,430661.3813,432204.9319,433750.7552,435323.9604,436901.7215,438468.6041,440007.2164,441573.6102,443151.9254,444747.76,446368.9483,447997.5588,449620.265,451187.2726,452733.4434,454246.0287,455801.1099,457369.3373,458983.6415,460606.1459,462199.3496,463783.033,465351.0251
West Virginia,5bedroomOrMore,207340.4928,207824.0702,208385.5143,208904.5623,209372.9375,209708.57,210092.0013,210117.3281,210182.8605,210084.7589,210037.8818,209936.6101,210425.2309,210905.3889,211462.5476,211978.3431,212444.0994,212778.9548,213161.4744,213191.8852,213264.7102,213236.8469,213191.3626,213092.8741,213577.892,214054.8363,214607.9297,215120.6335,215583.8962,215918.0139,216299.6651,216334.9354,216414.7299,216453.9843,216409.831,216314.0022,216795.5775,217269.4508,217818.6595,218328.4091,218789.289,219122.7018,219503.5232,219543.4371,219629.8913,219733.281,219690.3995,219597.1122,220075.3979,220546.3367,221091.8334,221598.7599,222057.363,222390.1022,222770.1307,222814.4818,222907.2998,223071.9748,223030.3086
Nebraska,5bedroomOrMore,302034.0404,303141.2551,304267.1406,305812.9837,307339.885,308715.5787,309771.7824,310557.634,311237.8651,311904.4731,312823.2298,313770.7425,314735.4663,315842.4638,316968.2576,318512.8572,320038.5355,321413.2458,322469.1999,323255.3527,323936.071,324603.1923,325521.8085,326469.2101,327433.9304,328540.9255,329666.7183,331211.3048,332736.9702,334111.67,335167.6216,335953.7775,336634.501,337301.6277,338220.2424,339167.6428,340132.3631,341239.3582,342365.151,343909.7373,345435.4025,346810.1023,347866.0538,348652.2098,349332.9333,350000.06,350918.6748,351866.0751,352830.7954,353937.7905,355063.5833,356608.1697,358133.8349,359508.5346,360564.4861,361350.6421,362031.3657,362698.4924,363617.1071
Idaho,5bedroomOrMore,395548.5908,397839.2998,399559.2713,401452.6758,404159.7788,407026.9827,409957.7338,412135.5746,414510.0122,416907.4649,420066.9279,423049.9554,425279.887,427553.9527,429259.1094,431139.2925,433834.5628,436691.1971,439612.5077,441781.954,444148.8833,446541.4284,449694.8447,452672.4758,454897.6193,457167.3945,458868.7371,460745.4953,463437.6573,466291.4913,469210.2805,471377.494,473742.4022,476134.9261,479286.6475,482262.7575,484486.5642,486755.1225,488455.3879,490331.1588,493022.3832,495875.3502,498793.3394,500959.8532,503324.1055,505717.8238,508868.9332,511844.4864,514067.8149,516335.921,518035.7904,519911.1805,522602.0074,525454.5882,528372.2058,530538.4014,532902.3377,535297.5526,538448.3192
Hawaii,5bedroomOrMore,953570.2891,952909.6921,952778.821,952610.0266,951297.2639,949346.2566,947457.7056,945649.0282,943980.6587,945019.1322,944306.6432,943478.0615,942913.9411,942470.2844,942484.0783,942453.694,941411.5274,939796.9327,938217.2059,936677.903,935223.7694,938049.7077,937578.6343,937001.4015,936647.7247,936397.2514,936541.0563,936633.9217,935826.0587,934500.7142,933186.0784,931877.7874,930607.3872,934952.203,934687.259,934324.3483,934150.0771,934064.2044,934318.8603,934516.7393,933908.0865,932828.534,931739.132,930627.1052,929512.8024,935147.0997,935057.22,934876.312,934854.3899,934908.2882,935257.0784,935544.13,935104.6081,934233.7261,933335.5392,932390.1324,931408.3498,938137.3001,938196.0384
Maine,5bedroomOrMore,376810.6169,377838.1353,378938.7975,379969.3377,381234.9679,382911.3184,385031.7096,387200.9404,389210.3681,391771.5793,394242.7813,397171.707,398339.9307,399366.9784,400467.2928,401497.384,402762.6346,404438.3465,406558.1195,408726.5918,410735.438,413304.8611,415775.2565,418703.1185,419870.94,420897.5268,421997.4846,423027.1365,424291.9988,425967.0817,428086.2284,430253.9518,432262.2086,434839.843,437309.4242,440236.232,441403.6435,442429.7782,443529.3717,444558.5926,445823.0593,447497.5216,449616.035,451783.0179,453790.6784,456376.5226,458845.2831,461771.0453,462938.0399,463963.7302,465062.9526,466091.7502,467355.8146,469029.664,471147.5378,473313.7879,475320.846,477914.8976,480382.8318
New Hampshire,5bedroomOrMore,446979.4509,448150.6908,449383.2959,450490.7051,450812.3767,451532.4553,452595.2759,454516.0713,456478.2817,458546.0827,461190.6657,464218.3129,464649.2648,465851.4361,467112.7135,468246.729,468593.1708,469336.1166,470420.0405,472360.2263,474340.3857,476430.7104,479090.4448,482132.0158,482576.3288,483790.7598,485063.399,486207.9721,486564.3052,487316.3242,488408.5629,490356.2829,492343.3995,494446.0543,497111.4925,500158.2287,500607.7822,501826.9445,503103.9659,504252.6258,504612.8511,505368.3815,506463.7788,508414.2527,510403.8946,512514.7676,515182.1007,518230.4707,518681.9907,519902.8488,521181.4384,522331.576,522693.2747,523450.074,524546.5509,526497.8515,528488.232,530605.6634,533273.3558
Rhode Island,5bedroomOrMore,525826.9402,526773.982,527667.8708,528945.9538,529877.7941,531051.9293,532399.7129,534454.8756,536382.5972,538562.234,541213.8923,543955.1322,544788.7251,545729.0952,546629.5873,547901.0378,548839.435,550006.9878,551361.2735,553409.8795,555344.0432,557517.5952,560175.6342,562910.3906,563750.3607,564684.3337,565591.1555,566856.2461,567800.9284,568962.1697,570322.6877,572365.0057,574305.3437,576473.078,579137.2316,581865.7696,582711.8527,583639.6918,584552.581,585811.5731,586762.2801,587917.4694,589283.961,591320.2489,593266.5042,595428.6767,598098.6899,600821.2638,601673.2065,602595.1641,603513.8692,604767.0135,605723.4953,606872.8816,608245.0987,610275.6037,612227.53,614384.3861,617060.0143
Montana,5bedroomOrMore,393007.9707,394856.5803,396764.4324,398626.5433,400079.5836,401738.8783,403341.7995,405213.632,406821.1223,408389.3907,409912.4044,411409.9394,412851.9188,414307.7364,415775.106,417230.1181,418822.2449,420329.8542,421853.1182,423251.9855,424737.3434,426220.6256,427738.2017,429193.2232,430674.5196,432187.3001,433737.6286,435263.2209,436671.3297,438135.4173,439584.2668,441097.4589,442534.4401,443954.6767,445374.4396,446751.8711,448119.5832,449513.0196,450934.2318,452338.9873,453748.8409,455150.64,456554.0298,457934.8274,459318.3588,460694.1367,462087.8662,463431.6703,464784.6522,466167.9283,467585.3945,468984.2464,470332.0214,471703.6344,473070.5052,474457.401,475811.2825,477154.6509,478508.7165
Delaware,5bedroomOrMore,432339.4892,431910.3231,431793.133,431463.344,431309.4424,430991.6034,430471.8051,429676.1256,428909.0856,428447.9042,428217.8166,427611.0024,427280.5533,426851.5311,426734.4209,426404.7996,426251.0033,425933.3239,425413.7274,424618.3682,423851.2881,423400.9174,423170.7422,422564.1136,422233.7262,421804.8478,421687.8174,421358.3637,421204.6726,420887.1528,420367.7579,419572.7187,418805.5987,418366.0304,418135.7677,417529.3247,417198.9989,416770.2642,416653.3136,416324.0273,416170.4413,415853.081,415333.8875,414539.1681,413772.0081,413343.2344,413112.8842,412506.6266,412176.3623,411747.7712,411630.9003,411301.7814,411148.3004,410831.0995,410312.1073,409517.7075,408750.5076,408332.5202,408102.0827
South Dakota,5bedroomOrMore,320975.14,321650.1417,322460.3826,323211.1252,324111.1062,324857.7495,325672.9203,326532.6803,327617.9185,329117.1162,330386.0637,331747.9666,332528.3992,333191.6183,333989.7885,334731.9209,335616.9752,336355.8325,337161.8451,338012.0641,339073.2993,340894.1282,342122.0305,343447.5055,344210.5079,344862.7488,345649.6724,346383.7824,347254.929,347986.5319,348784.0115,349625.3409,350664.2118,352784.7141,353974.3735,355265.9075,356012.6696,356654.6817,357431.1265,358157.7618,359015.9503,359740.7939,360530.3231,361363.3699,362381.4032,364781.1203,365935.1476,367195.0577,367926.6882,368559.17,369325.8514,370045.5223,370891.6372,371610.1831,372392.3046,373217.6341,374216.2525,376876.1225,377996.9503
Alaska,5bedroomOrMore,485837.9659,487590.1791,490002.0422,491630.2893,494025.0914,496560.7752,498302.9279,499508.374,500103.1663,500390.9206,495436.965,490000.2569,497402.1836,499153.6013,501564.3191,503191.8046,505585.4006,508119.7602,509861.0572,511065.9406,511660.516,511959.0024,507008.0784,501574.6489,508972.5323,510723.1464,513132.7112,514759.427,517151.8095,519684.8378,521425.2713,522629.5841,523223.9343,523533.1311,518585.2263,513155.0631,520548.8996,522298.7027,524707.1077,526333.0465,528724.2088,531255.8992,532995.4622,534199.197,534793.3142,535113.2006,530168.3036,524741.3949,532131.1817,533880.167,536287.4058,537912.5611,540302.497,542832.8436,544571.5297,545774.6797,546368.557,546699.1126,541757.2125
North Dakota,5bedroomOrMore,337237.1676,337982.6615,338582.7558,339364.2861,340153.0884,340921.5659,341588.1492,342371.3198,343230.4277,344217.5512,344976.7772,345711.1493,346470.9432,347259.9535,348067.1592,348853.0137,349646.1261,350463.9742,351321.3047,352163.0188,352988.6302,353782.2335,354616.0946,355490.3717,356348.7886,357227.3783,358053.8331,358938.9425,359828.2621,360720.8787,361592.1334,362499.198,363425.2008,364382.1954,365266.9486,366162.8902,367057.5109,367973.6962,368864.3396,369778.6519,370696.3114,371624.01,372553.3096,373495.4042,374440.1996,375388.3409,376308.6146,377250.3573,378183.1644,379135.3625,380049.5596,381000.2643,381953.2082,382912.009,383861.6197,384832.1296,385810.7056,386802.7099,387747.4349
Vermont,5bedroomOrMore,354518.7184,355385.9767,356986.0535,358158.2099,359262.046,359766.6672,360393.3155,361224.0955,362033.6922,363251.3816,363847.5487,364670.7601,365973.6403,366837.7891,368432.5716,369600.8049,370701.1227,371204.5971,371830.2671,372659.6764,373468.392,374755.5663,375348.1221,376167.6918,377465.8427,378326.9499,379916.5051,381080.8614,382177.6975,382680.0401,383304.7429,384132.7942,384940.6367,386296.7792,386885.7512,387701.7066,388995.1637,389853.2521,391437.6189,392598.1272,393691.5076,394192.7267,394816.4696,395643.1731,396450.149,397874.746,398460.1609,399272.529,400561.3272,401416.4192,402995.6364,404152.3253,405242.2757,405742.3798,406365.1699,407190.5355,407996.6512,409489.193,410071.0772
District of Columbia,5bedroomOrMore,1489467.289,1496857.151,1496481.83,1494808.887,1497363.676,1501721.083,1504534.832,1506001.371,1507311.369,1515558.032,1520724.441,1526604.082,1534549.022,1540919.778,1541393.649,1540889.475,1543597.153,1547662.039,1550518.614,1552291.821,1553824.424,1564106.846,1568821.187,1574071.246,1580927.526,1586553.347,1587647.974,1587998.16,1590817.599,1594668.658,1597556.539,1599553.917,1601249.242,1613019.773,1617403.659,1622193.504,1628253.987,1633335.272,1634883.663,1635858.374,1638759.509,1642454.264,1645365.028,1647526.272,1649340.545,1662198.864,1666341.191,1670794.625,1676273.393,1680956.629,1682836.715,1684267.945,1687228.799,1690809.297,1693736.79,1696017.817,1697919.038,1711572.515,1715538.266
Wyoming,5bedroomOrMore,365909.8272,366863.2467,367878.3469,368794.1496,369748.2458,370694.5885,371707.3737,372878.7133,373991.0737,375179.6086,376392.0171,377734.1164,379048.4315,380333.5676,381582.8011,382849.113,384126.6382,385428.317,386715.8032,387958.1717,389221.5798,390458.7378,391693.2873,392865.5916,394045.7498,395191.1571,396341.7637,397460.4314,398601.7185,399753.72,400925.4922,402137.9331,403337.7097,404554.3773,405779.5906,407023.4016,408260.056,409464.3063,410656.4438,411837.2885,413035.9482,414250.983,415471.4832,416696.5191,417923.0867,419148.3743,420377.5095,421591.1916,422804.0394,423983.4947,425158.129,426312.7743,427487.2584,428675.7332,429875.6988,431095.4192,432310.692,433532.3385,434759.8113
California,AllHomes,580136.4157,582155.1827,584119.4987,586189.4973,588605.3391,591456.4633,594288.7754,597052.3654,600616.5189,604572.7746,609252.9269,614006.0819,616285.9798,618669.7538,620958.8408,623317.8659,625990.9535,629071.0035,632106.9372,635051.9159,638777.5358,642883.0006,647690.2757,652556.2249,654936.1479,657408.9929,659777.1952,662206.4363,664941.8114,668077.1491,671162.259,674150.7036,677914.8573,682049.006,686887.3878,691781.2823,694186.363,696681.4826,699069.6075,701516.7234,704268.1646,707417.9072,710515.83,713515.9459,717290.6083,721439.6947,726285.7697,731186.2299,733596.8494,736096.9977,738489.4853,740940.3273,743694.9157,746847.3429,749947.6534,752949.6183,756725.7978,760870.6431,765718.5391
Texas,AllHomes,211765.3857,212368.5185,213050.8982,213760.5,214466.5239,215184.4339,215845.5558,216498.7068,217117.602,217759.4995,218390.1569,219056.5368,219671.6979,220311.2707,221020.6315,221749.9342,222471.1008,223199.8942,223870.8739,224531.6819,225157.8839,225805.3468,226440.789,227109.5917,227726.6133,228367.5674,229077.9505,229808.0066,230529.7377,231258.945,231930.2528,232591.3079,233217.7129,233865.3277,234500.8906,235169.7689,235786.8475,236427.8436,237138.2579,237868.3371,238590.0853,239319.3052,239990.6226,240651.685,241278.0954,241925.7144,242561.2804,243230.1609,243847.2411,244488.2384,245198.6536,245928.7335,246650.4821,247379.7024,248051.0201,248712.0826,249338.4933,249986.1124,250621.6784
New York,AllHomes,329362.1151,330091.3763,330612.1426,331065.8038,331474.4438,331843.2397,332281.2752,332808.6564,333500.9703,334191.7152,334911.9358,335478.8195,336153.4222,336874.3731,337395.5205,337853.7692,338270.1877,338649.4039,339096.3533,339630.1469,340323.5518,341015.6922,341736.192,342308.7909,342986.2526,343709.9117,344238.1891,344705.2333,345131.6233,345521.7769,345978.0047,346518.8648,347215.3427,347910.3733,348632.7002,349210.4661,349890.9736,350617.39,351151.2036,351624.758,352058.3291,352456.2132,352918.9932,353464.8728,354163.6649,354860.8434,355584.5748,356165.9314,356848.5949,357576.954,358114.5367,358592.4918,359030.8961,359433.9675,359901.1434,360450.3938,361150.7544,361849.3857,362574.0719
Florida,AllHomes,252882.339,253465.2018,254137.2054,254894.3266,255622.2232,256363.1639,257165.7754,258001.6946,258798.1628,259824.1522,261054.9396,262383.9408,263011.4115,263643.7449,264354.6697,265140.9305,265897.4245,266663.6303,267484.9412,268335.3274,269148.034,270202.5881,271411.2014,272709.7185,273351.4723,273997.1341,274715.5437,275503.8144,276263.8952,277032.879,277853.4434,278701.2363,279514.0809,280579.6739,281760.5306,283025.7476,283670.2907,284318.8003,285036.1949,285819.8075,286577.0679,287343.1359,288158.5025,289000.0876,289809.2711,290880.1344,292036.088,293272.339,293916.5559,294565.0265,295279.5637,296057.6522,296811.0115,297573.2651,298383.1689,299218.629,300023.8092,301097.7985,302233.2541
Illinois,AllHomes,205127.4661,205318.3635,205506.3327,205762.3216,205948.5464,206033.0595,206077.546,206119.6649,206255.113,206710.8896,206912.457,207200.8061,207468.1165,207641.9525,207815.3405,208055.9752,208233.1991,208313.6455,208359.0459,208402.407,208536.6246,209200.1905,209390.1787,209665.4985,209920.9973,210085.856,210251.7235,210483.3837,210656.8731,210737.5899,210787.3786,210834.9958,210970.7959,211829.2872,212010.6396,212275.722,212521.8857,212679.8374,212839.9739,213064.4034,213235.3841,213317.1858,213371.7721,213423.9745,213561.8035,214601.4063,214775.1892,215031.1649,215269.0111,215420.8544,215575.9362,215793.8898,215962.7424,216045.7217,216104.9047,216161.4883,216301.3134,217508.8365,217675.6947
Pennsylvania,AllHomes,199025.8961,199651.2714,200214.1016,200767.7082,201324.3037,201899.9385,202468.5275,203047.6734,203624.2672,204223.6684,204795.5601,205356.1321,205912.111,206470.4659,207039.8448,207608.6118,208174.6693,208735.8659,209295.8657,209852.9511,210409.7614,210969.6928,211515.1834,212062.3714,212608.191,213150.4196,213685.9857,214219.2109,214751.5093,215285.1978,215816.6254,216348.8178,216880.5399,217420.5808,217943.3251,218464.9195,218984.7003,219502.6994,220018.7211,220533.1615,221046.5678,221560.155,222072.0656,222584.156,223096.1392,223615.4754,224118.5244,224621.4271,225122.9258,225622.495,226119.2285,226614.4837,227109.0174,227604.3116,228098.0651,228592.4179,229086.847,229589.1356,230075.1551
Ohio,AllHomes,154331.8427,155060.125,155767.3493,156450.4864,157140.0436,157820.1379,158515.0551,159233.8703,159951.6392,160650.0032,161332.2833,162017.9234,162696.8096,163372.2114,164056.1922,164745.731,165435.4833,166127.251,166816.4502,167501.3389,168185.7478,168878.2703,169561.6528,170244.6971,170939.977,171629.8138,172320.0252,173007.5878,173697.0821,174385.4144,175075.9927,175770.0694,176463.5096,177157.4454,177840.319,178523.8781,179214.4161,179900.0531,180588.3361,181276.2421,181965.6043,182654.6841,183344.6771,184036.0068,184726.7434,185420.0845,186102.8956,186786.1088,187477.7561,188164.3525,188852.966,189540.5737,190229.7693,190918.4389,191608.3908,192300.2779,192991.5598,193684.8625,194367.4878
Michigan,AllHomes,177910.0111,178835.6153,179752.2962,180654.8121,181569.7171,182472.9077,183376.9146,184263.5627,185165.4744,186071.0946,186936.5878,187761.3364,188604.3371,189443.2052,190291.2021,191139.7245,191988.0955,192835.4158,193683.109,194530.2753,195377.7711,196240.4206,197066.8684,197890.6624,198716.7807,199538.5288,200367.0767,201194.2948,202023.355,202850.0753,203677.4482,204502.1292,205329.4653,206170.5487,206975.0857,207771.7913,208573.2809,209370.6396,210175.3314,210979.1584,211784.7466,212588.3767,213392.8178,214195.0696,214999.8426,215818.7552,216601.3622,217377.0605,218157.3841,218933.7305,219717.521,220500.5655,221285.5662,222068.7368,222852.8766,223634.9353,224419.712,225218.7494,225981.6222
Georgia,AllHomes,207640.8031,208475.0534,209352.303,210229.183,211086.0006,211948.3924,212818.2686,213719.4145,214605.5184,215480.9617,216271.2282,217070.667,217883.0435,218701.0761,219506.4297,220306.9566,221106.2806,221902.367,222696.2241,223484.1613,224273.8272,225075.7028,225848.4098,226614.4305,227388.0837,228165.9645,228944.385,229719.4458,230489.4191,231258.6115,232028.2337,232800.892,233571.8555,234350.202,235086.9493,235821.057,236564.4194,237312.7384,238058.963,238801.8847,239540.9989,240279.1541,241017.5105,241757.2264,242496.4061,243244.4455,243954.1023,244660.5536,245376.246,246097.0826,246816.7799,247533.5088,248246.4807,248958.8748,249671.8595,250386.9217,251101.512,251824.9501,252509.5912
North Carolina,AllHomes,208935.237,209870.2267,210797.9607,211729.8919,212652.4997,213570.5397,214473.8917,215381.142,216291.8549,217220.9981,218097.3408,218956.6078,219824.8389,220694.7979,221562.5351,222426.056,223286.8142,224145.8808,225003.4737,225857.6028,226709.0871,227563.9287,228400.5085,229235.3055,230070.5318,230907.7046,231742.184,232574.2475,233402.8119,234229.5683,235052.9822,235874.542,236694.8512,237521.4257,238324.249,239123.0533,239924.0794,240727.3604,241528.3703,242326.999,243122.5897,243916.7257,244708.166,245497.8077,246286.2878,247080.8632,247852.9356,248621.684,249392.6647,250166.1592,250937.6194,251706.9983,252473.5643,253238.9162,254001.7607,254763.0925,255523.5403,256290.4023,257034.8377
New Jersey,AllHomes,342896.4493,343454.8789,344052.4988,344787.4967,345319.0412,345670.2832,346043.3578,346495.3863,347265.4772,348128.7375,349118.2351,350026.058,350400.7256,350963.8317,351565.6424,352304.3959,352839.3061,353193.5643,353569.342,354023.7927,354796.0543,355661.2693,356652.5098,357561.8946,357937.9621,358502.3226,359105.2574,359845.0183,360380.8312,360735.8984,361112.4011,361567.5015,362340.3451,363206.0912,364197.7989,365107.6023,365484.045,366048.7417,366651.9778,367392.0085,367928.0633,368283.3474,368660.0443,369115.3187,369888.3182,370754.2134,371746.0458,372655.9611,373032.5041,373597.2906,374200.6071,374940.7098,375476.8292,375832.1711,376208.9199,376664.2407,377437.2816,378303.2234,379295.0888
Virginia,AllHomes,291856.7347,292585.6824,293346.0672,294174.6688,295145.314,296192.7744,297198.6588,297955.3177,298571.4773,299264.6993,299888.6134,300474.5562,301296.4617,301997.1647,302731.9993,303537.2887,304486.3657,305514.3617,306504.0023,307249.424,307858.5099,308697.0963,309302.435,309872.5049,310677.7588,311364.5529,312086.5634,312879.8415,313817.391,314834.8359,315816.1215,316557.2486,317165.3688,318152.0702,318743.8691,319302.5225,320095.1233,320771.5406,321483.8689,322267.934,323196.4539,324205.5691,325180.4528,325918.963,326527.5557,327661.0274,328240.6432,328789.0732,329570.1238,330237.1277,330940.6368,331716.2656,332636.4599,333637.8755,334606.899,335343.219,335952.6135,337230.5729,337798.4856
Washington,AllHomes,429676.998,431109.3753,432996.4252,435301.2564,437782.1285,440161.4455,442527.7768,445310.8798,448588.0676,452118.9835,455877.7621,460029.9799,460958.6604,462521.0042,464522.4418,466927.8747,469497.2481,471954.4519,474389.2837,477232.4283,480562.1312,484149.6864,487948.7485,492136.1383,493096.8533,494687.1053,496712.8646,499139.4168,501727.1491,504200.3394,506649.0452,509504.0242,512843.6998,516450.3421,520256.5566,524449.8806,525416.827,527012.2162,529042.2025,531472.1406,534062.5824,536537.9489,538988.3416,541844.4,545184.5577,548801.9027,552607.8788,556800.6149,557768.0361,559363.483,561393.2135,563822.582,566412.2428,568886.7052,571336.0667,574190.8062,577529.3299,581155.5013,584959.5914
