State,Room Size,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28
ID,4bedroom,349382.55365761125,351508.47131549974,352989.0693034764,354562.84596304805,356949.3466276074,359632.1660705405,362471.94315972034,364705.3560595312,367251.117954828,369853.9732401916,373163.6941238492,376166.07760113926,378218.4964149183,380333.5996792959,381804.5600395764,383369.74778775714,385748.5941414004,388424.59217555023,391258.2901260202,393486.28538724215,396027.2191630831,398625.7716997311,401931.6580373137,404930.6242238035,406979.99759851745,409092.38681260176,410560.92845136544,412123.9606706711,414500.8860488324,417175.17213801824,420007.3444284331,422233.9800439582,424773.70212364517,427371.1748145856,430676.0988096301,433674.2073706701,435722.81644225604,437834.52452068654,439302.45914142043,440864.95039522764,443241.3936729304,445915.25012131146,448747.03952218976,450973.33391221764,453512.7518967837,456109.95358264586,459414.63606196915,462412.52938776725,464460.94664488605,466572.4837810978,468040.2660606523,469602.62155025156,471978.9438368983,474652.69245983806,477484.3857682764,479710.59452214174,482249.9361890251,484847.0698616962,488151.69172866864
HI,4bedroom,832137.0032527919,831453.5944849168,830960.4296388264,830535.0324588262,829293.0797487751,827960.7579082561,826906.3350891558,825870.854346789,824790.9138343993,824032.5093466341,823044.9215264124,821982.635066174,821649.2840809233,820964.1888673409,820469.8159449762,820043.5533660613,818800.9807321714,817468.2148125585,816413.4738797977,815377.7652584282,814297.6615061456,813539.1400823647,812551.4684956596,811489.1220297534,811155.7280597666,810470.6020543006,809976.2070743364,809549.9286945792,808307.3447418413,806974.5707140327,805919.8239730098,804884.111190923,803804.0044581331,803045.4808992819,802057.8077831307,800995.4602216139,800662.0654667926,799976.9388991145,799482.5435164127,799056.2648481567,797813.6806887542,796480.9065129026,795426.1596658299,794390.4468077748,793310.3400205655,792551.8164227313,791564.1432786548,790501.7956971339,790168.4009279826,789483.2743500395,788988.8789599843,788562.6002864607,787320.0161232848,785987.2419447302,784932.495095721,783896.7822362789,782816.675448076,782058.1518495299,781070.4787049436
ME,4bedroom,316624.5766355452,317610.27954357595,318705.35061047954,319688.8253228967,320887.48009293526,322469.86572880845,324463.4821906562,326523.7892967266,328502.2102050779,330915.13434739277,333379.92011749063,336263.8973450777,337510.9462078631,338533.8956925349,339663.24477095593,340678.26552544057,341905.9521070129,343515.0557089348,345533.26070563676,347616.1966317743,349615.4428353565,352047.5324896233,354529.956273699,357430.16575941024,358692.15316369693,359728.8505829124,360870.85188070824,361897.51646827953,363135.91886538826,364754.8842286182,366782.16500081914,368873.45335998916,370880.38630478375,373319.5500643126,375808.48414499854,378714.6850544139,379982.18636384996,381023.95822805504,382170.6295358085,383201.5919319181,384443.94960072864,386066.5549991289,388097.1856944301,390191.5569866632,392201.32715368253,394643.1020078371,397134.4390779983,400042.8514577912,401312.38798264595,402356.0328548923,403504.42789129424,404536.976634279,405780.79421756655,407404.7431747519,409436.61034673516,411532.1195680284,413542.93697076576,415985.6755955871,418477.8996235574
NH,4bedroom,399518.16219827713,400746.6005360892,402067.20119908324,403291.48362797743,403714.40688173537,404608.83587746933,405738.55553626176,407641.27824685123,409497.6505689946,411499.2593164695,414155.6370779598,417316.26722777763,417778.75067184214,419045.59951984964,420401.06133274664,421656.98353331716,422108.6228550913,423029.1143828416,424182.4882402076,426106.67936030566,427982.53628284216,430001.82913739217,432674.2568889635,435849.4539140275,436325.1581671619,437604.00614260824,438970.358291984,440236.1644969728,440696.7744821907,441625.40773056523,442786.1709649976,444717.06863963744,446599.0123910659,448623.8296152053,451301.27125165856,454481.0188487294,454960.8531738693,456243.4495780286,457613.2037789417,458882.09766560973,459345.5100122992,460276.68666722684,461439.7582822733,463372.75102938706,465256.59625609405,467283.1392478523,469962.1471807009,473143.31633903587,473624.4408646983,474908.2082471547,476279.0252209845,477548.8836740114,478013.17145537364,478945.14264958765,480108.9353837504,482042.58261427196,483927.02184621536,485954.1039535825,488633.6011845414
RI,4bedroom,414750.53868124326,415603.26323410077,416232.68715142517,417328.8997137912,418084.07691048895,419016.3733553392,420075.7006247546,421616.8238275029,422987.3897751671,424497.9457179774,426276.9547123925,428005.8085782526,428741.37753945234,429602.58932484617,430239.194808033,431341.4841319366,432101.80324774946,433038.45058443944,434101.45940919966,435645.69780080044,437018.8997000333,438531.68608247396,440312.58238809893,442043.0332232538,442779.9534777191,443642.3086748841,444279.8816686119,445382.9896622813,446144.0015045885,447081.2349994782,448144.7398084947,449689.3978826702,451062.95490096445,452576.04177133413,454357.19233815017,456087.85831922945,456824.96062180283,457687.46986099187,458325.17319908534,459428.39148508414,460189.4966524681,461126.8091154057,462190.3807441111,463735.0953585067,465108.7002189348,466621.8275714562,468403.01239269355,470133.70735853096,470870.8341868787,471733.3641788234,472371.0850770911,473474.31822182593,474235.43596209405,475172.7590637169,476236.33969446365,477781.0619260364,479154.6732318232,480667.8060381564,482448.99547419697
MT,4bedroom,333731.4425216387,334558.0559280848,335540.6868496237,336558.4594401822,338362.42818893504,339778.8120213212,341225.08631883183,342177.7571124312,343628.09684147686,345133.92259680305,346529.4296185066,347891.07240612514,348998.9244873179,349824.4649236,350806.37202617974,351823.65635109064,353627.2957381319,355043.45740088087,356489.5818358065,357442.15154132363,358892.42308272736,360398.2028430353,361793.6788394681,363155.3006994509,364263.1386642213,365088.66957848426,366070.57025813055,367087.8502505494,368891.4867151741,370307.64640665153,371753.76951188594,372706.3383204802,374156.60925687826,375662.38860908884,377057.8643302458,378419.4860045455,379527.3238440662,380352.85467384383,381334.7552965018,382352.03525048005,384155.6716891753,385571.8313631624,387017.954456599,387970.5232572353,389420.79418826546,390926.57353685517,392322.04925556976,393683.67092822195,394791.50876663136,395617.0395956594,396598.9402178118,397616.22017144895,399419.85660991416,400836.01628374605,402282.139377078,403234.7081776436,404684.9791086261,406190.75845718366,407586.2341758766
DE,4bedroom,338075.7196032351,337601.0365377528,337455.79090648494,337262.2832535525,337315.0022490262,337192.5657697116,336865.7094211402,336184.27650472027,335831.20884459635,335511.53839589504,335453.379567746,334946.92220019584,334471.1447425536,333918.2468973244,333701.4484932702,333442.48263269494,333435.3188761667,333258.1002065592,332881.1277849457,332153.8474724335,331758.83750516444,331400.7972191638,331307.5367355602,330768.9675243753,330263.8133752844,329684.0410219987,329442.65716779133,329161.1999426127,329133.46054160484,328937.4187746346,328543.22652816074,327800.1931032618,327390.7718076616,327019.54768984596,326914.2263179376,326364.6235143387,325849.37556796847,325260.36916472943,325010.5377782225,324721.3525461225,324686.543377417,324484.03401591594,324083.92505749286,323335.478881358,322921.1058699747,322545.3518027624,322435.8863235516,321882.4923903327,321363.7762268661,320771.59701471974,320518.86306586367,320227.0224995041,320189.78416677663,319985.05254725873,319582.9106134381,318832.60462222516,318416.5302070134,318039.21965441626,317928.3302647188
SD,4bedroom,243108.28819478117,243690.32706800147,244228.07252032962,244731.22050043647,245388.3771608357,246011.26909959433,246670.38532864855,247388.27005459624,248288.38583959674,249267.26977935687,250344.3861525911,251417.26947255427,252147.6746550456,252730.59623314664,253267.45928792137,253771.4893583654,254427.7642355374,255051.53765052033,255709.77271024638,256428.53829873307,257327.77352787694,258307.53771691807,259383.7741473402,260457.53710375333,261187.06295605027,261770.86355819687,262306.8478949684,262811.7563774799,263467.15314841364,264091.80436391203,264749.16192873893,265468.8047066149,266367.16305177304,267347.80381950265,268423.16397642717,269497.80290125316,270226.4530901156,270811.12905082444,271346.2383337999,271852.02156544745,272506.54389179905,273132.06924743165,273788.5529764662,274509.06928589847,275406.5544036303,276388.0680947621,277462.5556322027,278538.0668727002,279265.8450495979,279851.3927186705,280385.6305967774,280892.28492990386,281545.93645806063,282172.3323087098,282827.9458458006,283549.3320442094,284445.94757582666,285428.3305503167,286501.94910705014
AK,4bedroom,405053.5599529434,407028.33309606375,409683.1241520707,411230.45040717605,413518.4483393706,415928.06582093507,417732.2883330427,419229.10333778005,420165.4986328055,420791.4622705719,416510.98254967964,411964.04800965224,418672.2073789124,420622.1029012703,423252.5285323518,424775.9910129639,427040.6164928083,429427.3427285216,431209.1452939003,432684.001947633,433598.8909837601,434203.79114678275,429902.6816189872,425335.5420112755,432023.9123072766,433954.4261860504,436565.86921480845,438070.73991864984,440317.1564007181,442686.0485367592,444450.38418193563,445908.1335352182,446806.2674865735,447394.7575288684,443077.5757420562,438494.69478093315,445167.6478162391,447083.0618544126,449679.71592742426,451170.1021596834,453402.3323854254,455757.3303405562,457508.05786680896,458952.47927353356,459837.55968233454,460413.2649364797,456083.5615826404,451488.4168562537,458149.3586202773,460053.00868264766,462638.14098386304,464117.24266168696,466338.4206663772,468682.59395041625,470422.7196705981,471856.7575477897,472731.6682095834,473297.41309776006,468957.95444812486
ND,4bedroom,265667.93948881666,266188.1196143443,267017.34153883444,267648.4406682469,268222.0033023483,268788.06611143326,269403.79944227706,269829.36072888284,270112.1404022283,270189.24307559076,270519.43416815915,270923.9081199042,271449.22129097144,271976.6739979568,272811.21144496667,273446.9202393033,274023.85706190445,274592.8417028957,275210.71687226865,275638.13018079207,275922.26941367885,276000.5460163953,276331.60009539366,276736.8181666111,277262.67911498726,277790.6035027376,278625.48864483275,279261.4964303487,279838.6539454686,280407.828114392,281025.8433622118,281453.37681212067,281737.60495483543,281815.9577157288,282147.06822641834,282552.3345751456,283078.23134069453,283606.1863323982,284441.0942073791,285077.12139346456,285654.29333681124,286223.4798043336,286841.5042094349,287269.0454558663,287553.27941044554,287631.63711388037,287962.75131315476,288368.02079519443,288893.9199017333,289421.876879811,290256.78624050476,290892.8146858701,291469.9875721172,292039.1748379784,292657.199841481,293084.74159403547,293368.97592837975,293447.3339526841,293778.4483929675
VT,4bedroom,325544.0396225079,326256.5037250628,327534.69721930294,328589.0326484949,329622.8364135889,330173.9805245127,330814.70385814446,331565.4928227713,332403.0008559757,333457.99410368846,334147.31476540095,335107.85636017594,336211.5866591048,336923.842035687,338201.89468540496,339256.1350752534,340289.87470951234,340840.9755461052,341481.6696789989,342232.43893949426,343069.9336767061,344124.9179525228,344814.2325601617,345774.7700697569,346878.49761208025,347590.75112855475,348868.8025231056,349923.04206598987,350956.78112873266,351507.88157967676,352148.5754523416,352899.34453723923,353736.8391559609,354791.8233518226,355481.13790550927,356441.6753786985,357545.4028964557,358257.65639635344,359535.70777971856,360589.94731505495,361623.6863727046,362174.78682021186,362815.48069055757,363566.24977389036,364403.7443915561,365458.7285867053,366148.04313991114,367108.5806127759,368212.3081303142,368924.5616300643,370202.6130133297,371256.8525485987,372290.59160620294,372841.6920536796,373482.3859240047,374233.15500732354,375070.6496249798,376125.63382012263,376814.9483733242
DC,4bedroom,930154.1174493214,935738.2060850125,935388.0718079776,934083.7152865785,935232.015582191,937317.7596267794,939241.7252274181,940601.7147044285,942368.7130849411,945699.7126451741,948873.712570866,951571.7125522571,957935.8299982236,963519.9186331198,963169.784355935,961865.4278345016,963013.7281301073,965099.4721746942,967023.4377753327,968383.4272523428,970150.4256328555,973481.4251930885,976655.4251187803,979353.4251001715,985717.5425461379,991301.6311810341,990951.4969038493,989647.1403824161,990795.4406780218,992881.1847226087,994805.1503232472,996165.1398002574,997932.1381807701,1001263.1377410031,1004437.1376666949,1007135.1376480861,1013499.2550940525,1019083.3437289487,1018733.2094517639,1017428.8529303307,1018577.1532259363,1020662.8972705232,1022586.8628711618,1023946.852348172,1025713.8507286847,1029044.8502889177,1032218.8502146095,1034916.8501960007,1041280.9676419671,1046865.0562768633,1046514.9219996785,1045210.5654782453,1046358.8657738509,1048444.6098184378,1050368.5754190765,1051728.5648960867,1053495.5632765994,1056826.5628368324,1060000.5627625242
