State,Room Size,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28
AK,5bedroomOrMore,485837.9658554923,487590.1791480267,490002.0421920484,491630.28931456263,494025.09139507613,496560.77519252215,498302.92790147057,499508.3739953899,500103.1662638351,500390.92059967725,495436.96503692574,490000.25688306167,497402.18361249816,499153.60134889313,501564.3190771258,503191.8045615858,505585.40056483966,508119.76020866097,509861.05717073934,511065.94061013917,511660.51604163414,511959.0023958249,507008.07835011015,501574.64888358343,508972.53226579865,510723.1463574626,513132.71116463514,514759.4270005798,517151.80951329286,519684.8377918075,521425.27128637617,522629.58405356214,523223.9342691307,523533.13106186804,518585.2263345961,513155.063113851,520548.899629467,522298.70268967643,524707.1076672286,526333.0465368564,528724.2088331726,531255.8992173974,532995.4622026798,534199.1969547572,534793.3142462666,535113.2005802123,530168.3036395572,524741.3948857931,532131.1816631043,533880.1669532409,536287.4058359162,537912.5610610306,540302.4970498148,542832.8436411105,544571.5297021825,545774.6797193888,546368.5569982232,546699.1126074955,541757.2125377432
ND,5bedroomOrMore,337237.16758807783,337982.66146607156,338582.755755247,339364.2860682245,340153.0883516259,340921.56587818865,341588.149195083,342371.31977262726,343230.42771489196,344217.5512315122,344976.77718032245,345711.14927923924,346470.94317343924,347259.9534849045,348067.1592405902,348853.01369798405,349646.1261237144,350463.97415709915,351321.30470985407,352163.0187731659,352988.6301949294,353782.23350925115,354616.0946131896,355490.3716831354,356348.78864792647,357227.3782698504,358053.83311690437,358938.94248848094,359828.26205543475,360720.87865634146,361592.13343650074,362499.19796748704,363425.20081724477,364382.195378766,365266.94859519,366162.8901919819,367057.5108991949,367973.6961796514,368864.3396025458,369778.65191459307,370696.31140163465,371624.0100494941,372553.30956931715,373495.4041716655,374440.1995755326,375388.34090873203,376308.614586538,377250.3573116931,378183.16441243596,379135.3624585227,380049.55959993025,381000.26432488306,381953.2082392794,382912.00896397844,383861.6196909129,384832.1295556825,385810.70555207547,386802.70993482036,387747.434878191
VT,5bedroomOrMore,354518.71836628934,355385.9766964411,356986.0534845371,358158.2098617113,359262.0459964132,359766.66718260845,360393.31552541675,361224.0954584538,362033.6921684197,363251.3816451437,363847.5487070863,364670.760118472,365973.64030611026,366837.7890939528,368432.57160515105,369600.80489385256,370701.1227381139,371204.597142961,371830.26712473633,372659.67644504254,373468.3920176587,374755.5663005129,375348.12209844345,376167.69178480224,377465.8427178797,378326.94990256417,379916.50507791806,381080.8613973975,382177.6975377211,382680.040080977,383304.7429071217,384132.7942302174,384940.63670703943,386296.77919651667,386885.7511845843,387701.7066116536,388995.1637233419,389853.2520875183,391437.61893863644,392598.1272125917,393691.50760998373,394192.7267399516,394816.4696249632,395643.17307188315,396450.14895981894,397874.74599792477,398460.160869201,399272.5289562112,400561.32720570854,401416.41923328786,402995.6364019421,404152.3252899438,405242.2756821336,405742.3797658113,406365.16985916125,407190.53546862217,407996.65122185485,409489.19297359226,410071.07722073555
DC,5bedroomOrMore,1489467.2892983085,1496857.1509840295,1496481.8300606373,1494808.8866479327,1497363.6763162587,1501721.083494886,1504534.8321035372,1506001.3711724349,1507311.3685217288,1515558.0316786151,1520724.4414962179,1526604.0822430314,1534549.0222903935,1540919.7780230483,1541393.6486029453,1540889.4754033098,1543597.1527968792,1547662.0392498786,1550518.6138934214,1552291.8212327189,1553824.4244606192,1564106.8455733126,1568821.1868355968,1574071.2464152894,1580927.5256238529,1586553.3467337277,1587647.9736392382,1587998.1599521416,1590817.598811418,1594668.6582063017,1597556.5388558505,1599553.9167801964,1601249.2419803913,1613019.773468686,1617403.6590801163,1622193.5037718664,1628253.9873334733,1633335.271786976,1634883.6627866235,1635858.3738146995,1638759.5087252615,1642454.2635677166,1645365.0284650472,1647526.2719147091,1649340.5445738425,1662198.8636861292,1666341.1908936324,1670794.625015558,1676273.3932218342,1680956.6290861485,1682836.7152166686,1684267.9449728834,1687228.798540724,1690809.2969674713,1693736.7899260593,1696017.8167556024,1697919.0383238026,1711572.5147941962,1715538.2662271103
WY,5bedroomOrMore,365909.827240946,366863.2466826782,367878.3468720211,368794.14957924676,369748.2457971558,370694.58849221043,371707.37369734317,372878.7133228449,373991.0736587739,375179.60857333196,376392.0171279065,377734.1163780903,379048.4314512146,380333.5676218093,381582.80111428717,382849.1130219326,384126.63815383764,385428.31698170013,386715.80315184593,387958.1716747304,389221.5797707933,390458.73784318834,391693.2873156059,392865.5915561306,394045.74976453587,395191.15708808793,396341.7636598378,397460.43137263006,398601.71846741275,399753.7200072661,400925.4922464219,402137.9330693363,403337.70969499444,404554.37731631706,405779.5905995404,407023.40164525254,408260.05595000647,409464.30627683713,410656.4438102224,411837.2884537797,413035.9482306776,414250.98303594487,415471.4832486972,416696.51907183096,417923.086652466,419148.3743255882,420377.50950994506,421591.19156390976,422804.03935487877,423983.49465596344,425158.1289579258,426312.7743329911,427487.258380577,428675.73323130835,429875.6988473756,431095.4192035657,432310.69201218087,433532.33845821215,434759.8112664189
CA,AllHomes,911797.5206201479,912766.0788909964,913881.9802358731,915741.817218947,918027.5291364626,920923.0280069367,923335.1641757917,925789.8565460907,929244.8271335829,935709.9914484441,940523.2054887242,945463.4982607848,946489.1101328966,947709.15175738,949036.1638026427,950912.2815894799,953106.5625883916,955753.866501239,958036.1156899587,960345.1775089091,963403.0077493397,971165.9108773503,975287.6382852921,979497.291622607,980708.1233197192,982058.602980381,983487.371034262,985325.2924942949,987404.179430984,989823.5523586775,991963.4855313111,994119.2758463133,996843.035956464,1005493.1971726272,1009069.5711603399,1012706.04009756,1014003.820236869,1015402.1527376844,1016858.4767333444,1018623.4980049159,1020574.2326005945,1022784.7407264615,1024777.837478628,1026779.2500175764,1029218.7374759696,1038464.785486261,1041605.3712477571,1044786.34295075,1046104.5060727183,1047495.3924405156,1048929.980656765,1050601.2291735322,1052418.7152483328,1054438.1555347408,1056285.1894944664,1058135.4254481317,1060330.4795927752,1069966.452903152,1072754.0824109672
TX,AllHomes,431062.7866079709,431030.29004902806,431470.5002004471,432047.3405931094,432477.02765602234,433026.5694821485,433333.78357311717,433752.9655655672,433970.31927797286,434374.10029558523,434849.21954584226,435865.37793117657,435525.19511017296,435462.6388591209,435881.544240183,436437.34109080385,436841.2865504847,437370.12717771676,437652.8239022403,438050.0467338953,438237.76834186126,438611.8527102844,439060.899852636,440067.721214279,439710.2426265943,439628.0991653768,440023.9706082016,440556.7342073044,440939.6598265065,441445.54061031266,441706.9322071706,442081.91677383427,442250.61967155855,442605.81611583784,443034.6082873044,444014.4854247101,443633.3967728484,443528.6765782046,443903.47322599136,444415.2642411305,444776.50213346776,445261.58448043297,445501.60741277464,445855.703211516,446002.3112289527,446335.4601397067,446742.8597891159,447704.1594785509,447303.2393945053,447178.36740536883,447532.50134449283,448023.68658399157,448364.70708397665,448829.3088171071,449049.1800348968,449383.0264218008,449509.97139083996,449823.5344842194,450211.178558007
NY,AllHomes,533715.6291120918,534590.247367622,535125.112464797,535537.0325227717,536112.3042714008,536617.7142054886,537098.9925750677,537693.0737272302,538771.8015892805,539979.1380462358,541463.9496759643,542599.073406833,543679.1506460247,544556.2153705074,545092.2690894863,545507.3097794668,546084.3396228227,546592.3572299111,547077.3624708953,547676.3553480641,548759.3371013608,550024.2727467279,551512.2322497128,552649.1811931354,553730.7480928269,554608.2934608177,555146.0735764586,555560.8986701145,556139.0633793641,556647.3556760955,557131.5060280956,557728.4488678306,558810.0269707892,560020.2372703558,561507.8765108566,562645.8161018463,563728.698132367,564608.5561846681,565147.3932712135,565565.2053436623,566144.9967599739,566655.76473872,567143.5090164657,567745.2295938724,568830.9289453211,570098.5371441529,571589.1940269171,572728.8308000055,573813.0753799222,574693.2887549341,575233.7257835667,575651.198800863,576232.0003510581,576742.919877444,577229.6880615284,577829.2394173042,578913.4155662155,580126.2484408831,581616.4650389028
FL,AllHomes,501456.38370317774,501814.58971724956,502357.55875654804,502976.2392923036,503563.58437774924,504146.5393842432,504857.0507135309,505631.0775629646,506329.58891054866,507490.64653771976,509231.4319245912,510971.6298961519,511121.69851763383,511473.92384144175,512011.21990399726,512624.5140758237,513206.74085780955,513784.81749110227,514490.6615071447,515260.2143747079,515954.4355808251,517113.46847576514,518850.6953217778,520587.50301598845,520734.44029854366,521083.65592157625,521618.0514622975,522228.54645845125,522808.0692396619,523383.52047210926,524086.7996003342,524853.8404259417,525545.6023329876,526704.318696488,528439.5812885206,530174.4864579452,530319.6807245396,530667.182202426,531199.8862097767,531808.7102368232,532386.5818404042,532960.3901510123,533662.0212291793,534427.4055966052,535117.5066274051,536276.6512362022,538010.644821621,539744.2962611391,539888.3529436811,540234.7052607462,540766.2449751664,541373.8900521217,541950.569629387,542523.163499769,543223.5463912832,543987.6474587758,544676.4358505987,545836.3333813243,547569.3611821869
IL,AllHomes,404455.32338077005,404471.5768248418,404532.3793779421,404743.18760281696,404761.4327911195,404591.5803199273,404388.3953240343,404219.21520803595,404183.7249226584,404356.7197139852,404518.8731383393,404935.6199393043,405043.70813139505,405051.39870482916,405104.1793599446,405307.1857684548,405318.47615733463,405142.1576290986,404932.9167079092,404757.56833971076,404715.60638495843,404918.63785062614,405076.28765159904,405488.424886241,405592.2982329828,405595.8924483038,405644.62522566086,405843.36642276193,405850.84788634063,405670.8622865044,405458.0559276543,405278.75659030507,405232.29774630367,405467.03196227836,405621.739072092,406030.6567272449,406131.55192193127,406132.1507048949,406177.8159079379,406373.1655612232,406377.61527115165,406194.6546050964,405978.8991200091,405796.1989980329,405745.7351422077,406012.5193604424,406164.6714080384,406570.71580477763,406668.941191599,406666.81969238335,406709.66308852163,406901.8414861284,406903.4554281285,406717.69473029167,406499.14657899254,406313.18681072776,406258.845964631,406557.704012873,406707.40073986887
PA,AllHomes,354277.14078809886,355049.36481615884,356267.74074307625,357636.32882618526,358809.8830798644,359717.4404069811,360537.59486887016,361346.3519190324,362183.4265184229,362771.25400195597,363536.76040547405,364253.3320748325,364913.016473087,365680.89098622074,366896.7868172738,368280.5374613084,369468.0404551863,370404.1683757584,371259.83843270276,372117.9629999834,372996.50134832907,373862.0926221275,374648.29903079366,375378.7676610452,376045.6027998185,376816.7121876637,378034.1350229294,379401.92824302573,380574.8029286491,381481.7988315402,382301.4861443173,383109.8665776489,383946.61761138274,384534.4680489741,385299.7250823922,386016.0784326072,386675.56996604253,387443.2757210547,388659.0254788769,390042.6296324371,391230.0059734429,392166.00485565315,393021.5507318201,393879.5455003907,394757.973693436,395623.1709244572,396409.30855096685,397139.7230129117,397806.51763727627,398577.59590111783,399794.9936186155,401162.78668612655,402335.6624306652,403242.67978147056,404062.3991122345,404870.830382394,405707.62394575856,406295.8101368758,407061.08636343514
OH,AllHomes,297561.30489771615,298148.98705628753,298978.62463107076,300016.2365043683,301013.7090625749,302053.06601983955,302972.9742087557,303688.9593563391,304425.97267506976,305339.7689309717,306275.63692811807,307246.4599379098,307731.085090353,308324.4572849044,309155.12228974525,310192.7083085169,311186.98006743577,312216.77882047195,313126.9278369567,313838.2925470273,314571.83251551125,315417.9724114178,316357.6889829095,317326.5181541016,317803.74241137365,318391.3688007507,319220.9435288258,320258.50423787994,321255.9167036758,322295.1778246172,323214.9960916726,323930.93375888123,324667.9117552464,325581.2121479081,326517.10253497434,327487.90723735816,327972.47612162645,328565.8047758432,329396.46041521296,330434.04516699695,331428.3388128301,332458.2053063986,333368.42371361144,334079.82113661675,334813.3857071496,335660.01029378676,336599.6991283448,337568.5424781678,338045.8196977982,338633.48720947554,339463.06970913976,340500.63056870253,341498.02050220495,342537.2137887812,343456.96274317766,344172.86762680847,344909.8209761407,345822.6400156843,346758.5578222776
MI,AllHomes,339032.63162803405,339701.91702024906,340490.63131847244,340946.61820995074,341403.20413956966,341915.8774957658,343000.7810409156,344251.3832934727,345313.71250202245,346405.2575929512,347484.7221957852,348988.9616044454,349732.43571425107,350393.80964242324,351186.0497181067,351667.7087563254,352149.10297410534,352681.6821737448,353764.7495129386,355008.82490323397,356069.7302174907,357153.02664804534,358221.9149190172,359713.18692641973,360455.27851359703,361114.91999463236,361900.38632756646,362364.7905566301,362829.89008911425,363349.09220756456,364430.06999769865,365674.7628791008,366734.0494588727,367819.42092487204,368891.7945127522,370387.9644333035,371129.34789466875,371788.62390337617,372576.3946466579,373048.4772547245,373520.8890860877,374046.0443307394,375127.41620490985,376371.22670236434,377430.8184178092,378514.7072981849,379584.9458702851,381078.32081926195,381819.7554638037,382478.9474973675,383265.3303538103,383733.36437276023,384201.9355324948,384723.9519456048,385804.9855897917,387049.1134123438,388108.44315102213,389192.97761055286,390264.1997179588
GA,AllHomes,403218.22221952485,404138.8124572678,404806.8580863875,405550.43540978816,406490.6308285171,407179.61186200404,407726.72000019375,408126.17720742774,408787.27029590827,409938.180702842,410837.7599704343,411607.84326563857,412566.782501401,413470.17942948075,414125.0370421307,414855.37396890676,415781.04529116274,416458.8180601771,416996.88468377537,417389.10935147695,418040.53351253964,419438.77204931277,420324.860401229,421083.5467775347,422030.5751183744,422923.124626028,423570.20060602843,424291.9893108437,425207.24833180057,425877.30948396586,426409.321121162,426796.8631909232,427440.89910428505,429081.6603782815,429956.10714629485,430704.9793699171,431641.5118957314,432524.4452912752,433164.75621980394,433878.91885818186,434784.6385752112,435447.7051101678,435974.2623485447,436357.62378604856,436994.7915079338,438871.9375626987,439735.28998347704,440474.81309247675,441401.3038171116,442275.0268916502,442908.88170927897,443615.73161496787,444512.26019613724,445168.5994031087,445689.91714656574,446069.2691663201,446699.8024429694,448807.123732206,449659.7136847361
NC,AllHomes,-9251897516.728523,-9349073943.18919,-9446246944.384687,-9543419420.343777,-9640592871.071514,-9737770471.536364,-9834942496.720709,-9932110296.62691,-10029275296.249563,-10130336151.45122,-10233778995.458132,-10339062805.231987,-10444334810.710573,-10549610195.873306,-10654882018.74942,-10760153295.368752,-10865425585.736496,-10970702191.819677,-11075972999.600357,-11181239413.080938,-11286502914.255732,-11395824623.178778,-11507619935.740837,-11621327020.35049,-11735021846.642612,-11848720182.59512,-11962414819.238735,-12076108888.604347,-12189804010.697298,-12303503614.483139,-12417197196.943665,-12530886216.08131,-12644572210.890093,-12762478765.601322,-12882950538.776459,-13005404890.272797,-13127846529.428532,-13250291808.220049,-13372733250.67956,-13495174104.83901,-13617616050.70387,-13740062644.238224,-13862502993.423618,-13984938610.26252,-14107371090.748652,-14234186483.276363,-14363658709.084015,-14495184319.479431,-14626696763.510374,-14758212977.151636,-14889725217.436949,-15021236848.399298,-15152749610.044287,-15284267185.334503,-15415778293.251299,-15547284499.797161,-15678787457.965511,-15814835680.299522,-15953632350.720638
NJ,AllHomes,687569.702704031,687336.2729063283,687431.4401549828,688179.5226513826,688328.1898383731,688506.7598074077,688309.959116456,688213.985349621,688455.741817168,688987.339617815,689884.679006716,691145.526933588,690588.1865793323,690348.987359548,690449.7442125845,691192.4066911183,691346.3212452757,691519.8057525546,691327.9327119531,691227.1861937859,691473.5665597208,692000.8284104179,692902.5051924195,694159.1407847964,693605.8779549225,693362.7302849566,693467.3123983677,694206.2643362049,694363.7699410816,694533.7737955743,694345.2735020844,694241.2607820154,694490.8053470114,695015.1455519783,695919.789402522,697173.5403712655,696623.0686436072,696377.2189409311,696484.4186578646,697220.8301566635,697380.7930980303,697548.4147581722,697362.2229127941,697255.9751926378,697507.6848228057,698030.0714433121,698936.7444036969,700188.5195393591,699639.9583846362,699392.259796137,699501.2505005465,700235.922470621,700397.5667446214,700563.5580824148,700378.9461945696,700271.169310561,700524.3601194965,701045.4557727728,701953.5158297549
VA,AllHomes,580412.4143397572,581545.951917573,582665.5874952064,583934.304595849,585505.0880651351,587304.9299210983,589062.8317267514,590653.7880651108,591990.7949528012,592914.0490115477,593724.315025022,594306.6321277891,595808.364282929,596941.2639587137,598060.2875800598,599328.4084910327,600898.6021302241,602697.8577782296,604455.1833464789,606045.5723688145,607382.0208644958,608305.9256071863,609115.8196837951,609697.784299792,611199.1358107146,612331.6727739213,613450.3355816519,614718.0895010582,616287.9024821958,618086.7628185414,619843.6863665049,621433.6670684036,622769.7022763063,623694.3900223026,624504.0330041666,625085.7554160082,626586.8269327509,627719.0930387478,628837.4788634437,630104.9422990901,631674.444447879,633472.9732003283,635229.5528901451,636819.1783545294,638154.8487221751,639080.3635811952,639889.7958096302,640471.3128342788,641972.1379615618,643104.1638796467,644222.3007130116,645489.499213717,647058.7138502994,648856.9323052826,650613.1875668048,652202.4755292161,653537.7972458345,654464.1538884408,655273.388838356
WA,AllHomes,640114.6181090819,640822.8743503483,642424.6840693542,644680.6686556337,647313.6873083913,649553.442483073,651927.6943799462,655230.2009448269,659887.6200939646,664933.3424861568,670296.9572643059,676014.9729425451,675579.5546070308,676295.7388537425,677889.6695403763,680153.3442418574,682778.659466369,685025.9082492037,687392.6574779262,690702.4411106586,695352.4931888715,700405.7397056605,705762.152189733,711487.0157640318,711044.7138351835,711767.6879830116,713354.8631864581,715625.1188305545,718243.8256175594,720497.4870303597,722857.8007475508,726173.8079490259,730817.5329895987,735877.2768875728,741227.5006752014,746958.2115275456,746510.0138307301,747238.8026903222,748820.1851287067,751096.07131663,753709.1079140138,755968.255716479,758323.0483201918,761644.3763958642,766282.6655565238,771348.0270634975,776692.930661063,782428.631408763,781975.3843662078,782709.1523426012,784285.5669252726,786566.2693042384,789174.4396541069,791438.2801937516,793788.3351902118,797114.2106630682,801747.8275368877,806818.0528135941,812158.3804054221
MA,AllHomes,786735.6166092871,786488.9515292144,787171.8954157897,787540.6099069135,788789.2127837875,790724.7194718751,792897.313740316,794774.544917397,796756.5203390302,799476.0090987285,802565.8621842422,806455.4932542148,806179.9741674332,805944.436366275,806636.3930355764,807012.3450494205,808266.8632573254,810207.2416427812,812383.8541150235,814264.4010769898,816249.1758147787,818968.1816213394,822059.879116392,825951.1117241317,825676.6157549227,825441.9178736208,826134.6457712676,826511.232809682,827766.3767812977,829707.3890883565,831884.6246257289,833765.7673150935,835751.1620632764,838467.9431082216,841560.08627823,845451.7996843826,845177.4293749911,844942.8524120331,845635.7753845734,846012.5358539254,847267.9356224089,849209.2852649648,851386.9060941362,853268.4538815264,855254.3157096133,857968.7535477247,861061.2441715518,864953.3595041157,864679.0520567728,864444.5456733354,865137.6232464585,865514.5246963218,866770.1540902123,868711.8199037453,870889.8088973288,872771.7479174227,874758.0655044244,877470.1551305722,880562.9858711656
IN,AllHomes,315315.2179180785,316387.6056384011,317354.733705162,318327.726890438,319299.32516914967,320438.63802502136,321685.65221514035,322701.5382576384,323605.22453346476,324381.74376886874,325447.89076123876,326473.53145887266,327226.6279843539,328298.0176147689,329262.6857011663,330231.03201140073,331198.9397837155,332338.2122003227,333590.38688277005,334606.0295144413,335507.4332390886,336276.65822690766,337343.56059551216,338370.9254151545,339124.811954024,340196.3303957145,341161.31596173596,342130.26198738406,343098.6460482908,344237.9236839,345489.4323646228,346505.1064103569,347406.80471601017,348176.9710832872,349243.77596470586,350270.9182729756,351024.7028544648,352096.204672057,353061.1492648605,354030.0178925639,354998.3404847185,356137.61744677485,357389.21208020695,358404.88207171165,359306.5423593919,360076.5872343185,361143.4046972177,362170.57572231296,362924.37346219615,363995.8774252577,364960.8273059741,365929.705922485,366898.03644766076,368037.3134966444,369288.89703720994,370304.5675519445,371206.2327461403,371976.2933006009,373043.10913976206
AZ,AllHomes,453154.88056909747,454181.3782913149,455540.9007318396,456863.11355528014,458519.59763092,459865.14688910265,461478.2556711768,463098.16055122914,464988.6355092321,468516.6828802122,470476.9570661958,472869.87135565974,473840.92618408595,474702.51353643375,475800.9913057016,476836.78336274123,478100.80367854174,479080.76761607546,480230.70217457274,481331.74292853265,482583.3519311227,486860.1305996005,488468.0234797103,490416.4662952092,491207.08572752867,491890.5266021305,492744.60061623686,493522.8410291432,494453.5730371955,495125.44286331773,495896.6099455584,496579.7047028337,497324.5101525605,502158.53895773867,503483.50020437036,505080.433778398,505723.14309283206,506261.8089579095,506921.6107725901,507496.5440636506,508166.9097587998,508598.4435861337,509075.85959008674,509435.790795434,509789.93701184203,515047.7287345585,516154.0635221444,517480.2140528182,518008.1580071961,518434.68296173075,518944.6725525325,519363.04898371705,519833.3508537051,520080.26776425604,520332.3101962804,520444.45844563557,520499.2655945213,526080.8244941663,527019.5521354564
TN,AllHomes,426913.7048105745,428158.96699628135,429469.68806591874,430936.91866919334,432352.6659930371,433780.86586897454,435288.6357578497,437001.8002073237,438824.5915761352,440544.6671974276,442487.476302691,444714.5733274016,445312.14845519647,446558.50919376925,447868.1131207076,449336.4143736932,450751.06717211043,452180.3105669596,453687.00494073844,455401.1809991537,457222.91485810786,458944.91655499913,460886.6824907694,463114.7304970895,463711.32034099667,464958.6368687267,466267.26480742014,467736.49715650536,469150.193410892,470580.3439089478,472086.09764777176,473801.15196759556,475621.9601653891,477345.75744696474,479286.60909913835,481515.4806703348,482111.2112134461,483359.3589742354,484667.1340773617,486137.1757672026,487550.03586189414,488980.97444557794,490485.90522814536,492201.72146882623,494021.7190394354,495747.1980394328,497687.24785721395,499916.831827429,500511.8129856747,501760.6833089491,503067.7130232462,504538.4578268837,505950.5867933767,507382.2096243855,508886.4201217181,510602.89678071963,512422.18408784654,514149.24544445117,516088.59153658693
MO,AllHomes,338149.43132646027,338773.8787146543,339627.4752070532,340417.7466718125,340870.52763056435,341519.8728658773,342199.0471228078,342915.46333503636,343311.6657765425,343701.8685759364,344242.5747960093,344896.16466640244,345345.89591253106,345968.1961095361,346820.0839178899,347609.00072080217,348060.7174363554,348709.21732809406,349387.72265503195,350103.6085935777,350499.39924717596,350889.86815997004,351430.2954518627,352083.6586392676,352533.2140148823,353155.36851144437,354007.134653423,354795.9551684347,355247.60542617476,355896.0511359488,356574.51485855156,357290.36794084497,357686.1412163905,358077.1889022573,358617.5852410913,359270.9183699997,359720.45378159836,360342.5861994855,361194.3286977178,361983.13064865663,362434.77607591305,363083.21646929363,363761.67733375315,364477.528282308,364873.3085391231,365264.9542382278,365805.3349416757,366458.65015843295,366908.17523657635,367530.29321281647,368382.0181236093,369170.8063126033,369622.4507158194,370270.8888111893,370949.3492106624,371665.19992303825,372060.98866463633,372453.23349438416,372993.59951025865
MD,AllHomes,534538.1785976227,534559.7341768477,534866.9014962543,535398.8932705119,535924.9133315429,536848.1381336299,537877.7487588577,538597.9162969599,539314.7878202051,539748.2866623717,540608.0758731735,542221.9621791057,541540.309717442,541586.3601152147,541916.4604049796,542469.9212297894,543016.0426810409,543958.0768563731,545005.2914439195,545741.9400846626,546474.2339498593,546922.9419047633,547796.3172588086,549422.9051350445,548753.19120661,548810.4003695861,549150.9357217525,549714.1531588053,550269.3996661911,551219.9567228084,552275.1352673481,553019.2308612781,553758.4806983799,554214.4634482261,555093.9893207761,556726.310458352,556062.0046964305,556124.2526799523,556469.4877773268,557037.0869638437,557596.4214649269,558550.7809112365,559609.4995958786,560356.8963550196,561099.216931768,561558.8333812507,562441.0975496527,564075.9541789585,563414.05978537,563478.5381356375,563825.8410313418,564395.355434274,564956.4664136715,565912.4620099815,566972.6907401392,567721.4861581854,568465.0945382485,568926.6737629194,569810.1103540979
WI,AllHomes,312676.62831869046,313393.36346783495,314211.3186514631,315110.80532055267,316164.25421055214,317181.27858664654,318316.53744559427,319388.8238813192,320459.9230293449,321415.1287630913,322321.10210480733,323231.43768874084,324319.71798204834,325035.4225785169,325852.5745874533,326751.42610238766,327804.3355239572,328820.92178573576,329955.8128136766,331027.83951658016,332098.7654775883,333058.3274898944,333963.9756425271,334873.990611079,335961.9841835263,336677.49637337023,337494.50713144,338393.2462525154,339446.02909048955,340462.50332683366,341597.2840727778,342669.2544192684,343740.1677854704,344704.209257962,345609.63256200013,346519.4062116575,347607.17571548163,348322.5449511769,349139.45350517763,350038.11107059557,351090.79171039053,352107.1731896628,353241.8588886571,354313.7848857809,355384.6951139307,356353.21987076284,357258.42440070026,358167.96158058837,359255.51087260677,359970.7401725005,360787.548897514,361686.12678369513,362738.70673790545,363754.9966644675,364889.5882853559,365961.47067333135,367032.3783221373,368005.38316312095,368910.3694434406
MN,AllHomes,407568.3432490305,408219.15105501685,409520.8496353109,410852.6333040576,411935.44471712527,413224.9971401124,414494.37950088276,415932.2881549804,417308.9195017567,418480.60215944645,419856.1560311176,421512.40553311806,421929.11240191647,422577.7448581632,423879.14451099973,425210.7136945976,426292.3457463609,427581.4541931125,428850.2238059841,430288.0420104454,431664.307704852,432763.22973066807,434139.3334719581,435796.82319350797,436210.91389474634,436857.3877142345,438158.4909095114,439489.8474366239,440570.3092792608,441858.977319804,443127.1390355663,444564.8676764453,445940.77069315396,446967.4845684774,448344.1342043164,450002.8549300319,450414.3495195747,451058.6812850466,452359.4904705385,453690.6361525775,454769.93686543126,456058.1680393337,457325.72666860005,458763.3666218731,460138.9099096294,461093.96391894284,462471.1555010955,464131.0980822084,464540.0164603596,465182.22262536414,466482.740226947,467813.676858261,468891.825448449,470179.62326510664,471446.5835786756,472884.13571037434,474259.3221922505,475143.2604550508,476520.9900619687
CO,AllHomes,584880.850148,585276.7107583068,586169.5698847512,587323.4295082362,588806.2895002563,590213.1532299577,591301.0228125647,592071.8982187423,593371.7717655053,595175.0479630148,597004.9223660581,598889.7989998308,600120.5374432054,600509.2967950901,601395.053163723,602541.810510822,604017.5685793882,605417.3341075606,606498.1113256927,607261.9001751231,608554.6852902533,610351.2756721297,612174.0624686802,614051.8537110433,615275.5184085201,615657.2144446855,616535.9059827602,617675.5989651892,619144.2930064929,620536.9982136481,621610.7209320442,622367.4610737,623653.1955907772,625443.1379559322,627258.8749485848,629129.618586564,630346.2473091572,630720.9177846694,631592.5822318803,632725.2485738734,634186.9162967013,635572.5988760244,636639.3047721733,637389.0338678551,638667.7554333641,640451.0873936921,642259.8121981008,644123.5458318585,645333.1761637954,645700.8586470116,646565.5335564205,647691.2107956568,649145.8897223171,650524.5871805922,651584.3137456585,652327.0692709194,653598.8153451743,655375.5743264768,657177.3243722786
AL,AllHomes,361816.95984552597,362497.40554851416,363469.3136978626,364503.95776950236,365582.01865207497,366625.3103848846,367741.0981560512,369022.67749370687,370490.04046787455,372186.7448999083,373845.3797612085,375864.8964599429,376800.10019451636,377496.526975981,378482.38000815915,379530.4992593197,380623.4172993657,381682.20204356546,382811.622782165,384103.96416005504,385584.89798499446,387295.30876943725,388966.59884614724,390998.35706418235,391942.5462466645,392648.31787104043,393643.3455933165,394699.7625786513,395799.24530085205,396863.3087647601,397998.0457659204,399296.31192717823,400780.9758902833,402494.3222592115,404168.40097494033,406202.52632040903,407150.13605039805,407858.6009482661,408855.8989412401,409914.554163214,411016.70684780466,412083.6771397676,413220.9194616335,414521.02815044636,416008.30822385236,417724.3619050211,419400.9341926599,421437.49744277843,422386.7649462632,423097.02153137774,424096.10784743505,425156.36598487606,426259.71644813824,427327.5904303148,428465.7759014045,429767.0099907879,431254.884670616,432971.35556562507,434648.3303029054
